res	var	time	id	start	end	path
daily	more_precip	recent	03204			/daily/more_precip/recent/tageswerte_RR_03204_akt.zip
daily	more_precip	recent	03205			/daily/more_precip/recent/tageswerte_RR_03205_akt.zip
daily	more_precip	recent	03206			/daily/more_precip/recent/tageswerte_RR_03206_akt.zip
daily	more_precip	recent	03207			/daily/more_precip/recent/tageswerte_RR_03207_akt.zip
daily	more_precip	recent	03211			/daily/more_precip/recent/tageswerte_RR_03211_akt.zip
daily	more_precip	recent	03215			/daily/more_precip/recent/tageswerte_RR_03215_akt.zip
daily	more_precip	recent	03217			/daily/more_precip/recent/tageswerte_RR_03217_akt.zip
daily	more_precip	recent	03225			/daily/more_precip/recent/tageswerte_RR_03225_akt.zip
daily	more_precip	recent	03226			/daily/more_precip/recent/tageswerte_RR_03226_akt.zip
daily	more_precip	recent	03231			/daily/more_precip/recent/tageswerte_RR_03231_akt.zip
daily	more_precip	recent	03234			/daily/more_precip/recent/tageswerte_RR_03234_akt.zip
daily	more_precip	recent	03236			/daily/more_precip/recent/tageswerte_RR_03236_akt.zip
daily	more_precip	recent	03238			/daily/more_precip/recent/tageswerte_RR_03238_akt.zip
daily	more_precip	recent	03241			/daily/more_precip/recent/tageswerte_RR_03241_akt.zip
daily	more_precip	recent	03244			/daily/more_precip/recent/tageswerte_RR_03244_akt.zip
daily	more_precip	recent	03247			/daily/more_precip/recent/tageswerte_RR_03247_akt.zip
daily	more_precip	recent	03248			/daily/more_precip/recent/tageswerte_RR_03248_akt.zip
daily	more_precip	recent	03249			/daily/more_precip/recent/tageswerte_RR_03249_akt.zip
daily	more_precip	recent	03251			/daily/more_precip/recent/tageswerte_RR_03251_akt.zip
daily	more_precip	recent	03257			/daily/more_precip/recent/tageswerte_RR_03257_akt.zip
daily	more_precip	recent	03260			/daily/more_precip/recent/tageswerte_RR_03260_akt.zip
daily	more_precip	recent	03262			/daily/more_precip/recent/tageswerte_RR_03262_akt.zip
daily	more_precip	recent	03263			/daily/more_precip/recent/tageswerte_RR_03263_akt.zip
daily	more_precip	recent	03264			/daily/more_precip/recent/tageswerte_RR_03264_akt.zip
daily	more_precip	recent	03265			/daily/more_precip/recent/tageswerte_RR_03265_akt.zip
daily	more_precip	recent	03266			/daily/more_precip/recent/tageswerte_RR_03266_akt.zip
daily	more_precip	recent	03268			/daily/more_precip/recent/tageswerte_RR_03268_akt.zip
daily	more_precip	recent	03271			/daily/more_precip/recent/tageswerte_RR_03271_akt.zip
daily	more_precip	recent	03273			/daily/more_precip/recent/tageswerte_RR_03273_akt.zip
daily	more_precip	recent	03278			/daily/more_precip/recent/tageswerte_RR_03278_akt.zip
daily	more_precip	recent	03279			/daily/more_precip/recent/tageswerte_RR_03279_akt.zip
daily	more_precip	recent	03280			/daily/more_precip/recent/tageswerte_RR_03280_akt.zip
daily	more_precip	recent	03282			/daily/more_precip/recent/tageswerte_RR_03282_akt.zip
daily	more_precip	recent	03284			/daily/more_precip/recent/tageswerte_RR_03284_akt.zip
daily	more_precip	recent	03287			/daily/more_precip/recent/tageswerte_RR_03287_akt.zip
daily	more_precip	recent	03288			/daily/more_precip/recent/tageswerte_RR_03288_akt.zip
daily	more_precip	recent	03289			/daily/more_precip/recent/tageswerte_RR_03289_akt.zip
daily	more_precip	recent	03291			/daily/more_precip/recent/tageswerte_RR_03291_akt.zip
daily	more_precip	recent	03294			/daily/more_precip/recent/tageswerte_RR_03294_akt.zip
daily	more_precip	recent	03295			/daily/more_precip/recent/tageswerte_RR_03295_akt.zip
daily	more_precip	recent	03297			/daily/more_precip/recent/tageswerte_RR_03297_akt.zip
daily	more_precip	recent	03301			/daily/more_precip/recent/tageswerte_RR_03301_akt.zip
daily	more_precip	recent	03304			/daily/more_precip/recent/tageswerte_RR_03304_akt.zip
daily	more_precip	recent	03307			/daily/more_precip/recent/tageswerte_RR_03307_akt.zip
daily	more_precip	recent	03308			/daily/more_precip/recent/tageswerte_RR_03308_akt.zip
daily	more_precip	recent	03316			/daily/more_precip/recent/tageswerte_RR_03316_akt.zip
daily	more_precip	recent	03319			/daily/more_precip/recent/tageswerte_RR_03319_akt.zip
daily	more_precip	recent	03321			/daily/more_precip/recent/tageswerte_RR_03321_akt.zip
daily	more_precip	recent	03329			/daily/more_precip/recent/tageswerte_RR_03329_akt.zip
daily	more_precip	recent	03333			/daily/more_precip/recent/tageswerte_RR_03333_akt.zip
daily	more_precip	recent	03339			/daily/more_precip/recent/tageswerte_RR_03339_akt.zip
daily	more_precip	recent	03340			/daily/more_precip/recent/tageswerte_RR_03340_akt.zip
daily	more_precip	recent	03341			/daily/more_precip/recent/tageswerte_RR_03341_akt.zip
daily	more_precip	recent	03342			/daily/more_precip/recent/tageswerte_RR_03342_akt.zip
daily	more_precip	recent	03348			/daily/more_precip/recent/tageswerte_RR_03348_akt.zip
daily	more_precip	recent	03350			/daily/more_precip/recent/tageswerte_RR_03350_akt.zip
daily	more_precip	recent	03356			/daily/more_precip/recent/tageswerte_RR_03356_akt.zip
daily	more_precip	recent	03357			/daily/more_precip/recent/tageswerte_RR_03357_akt.zip
daily	more_precip	recent	03362			/daily/more_precip/recent/tageswerte_RR_03362_akt.zip
daily	more_precip	recent	03364			/daily/more_precip/recent/tageswerte_RR_03364_akt.zip
daily	more_precip	recent	03366			/daily/more_precip/recent/tageswerte_RR_03366_akt.zip
daily	more_precip	recent	03371			/daily/more_precip/recent/tageswerte_RR_03371_akt.zip
daily	more_precip	recent	03372			/daily/more_precip/recent/tageswerte_RR_03372_akt.zip
daily	more_precip	recent	03376			/daily/more_precip/recent/tageswerte_RR_03376_akt.zip
daily	more_precip	recent	03379			/daily/more_precip/recent/tageswerte_RR_03379_akt.zip
daily	more_precip	recent	03381			/daily/more_precip/recent/tageswerte_RR_03381_akt.zip
daily	more_precip	recent	03392			/daily/more_precip/recent/tageswerte_RR_03392_akt.zip
daily	more_precip	recent	03395			/daily/more_precip/recent/tageswerte_RR_03395_akt.zip
daily	more_precip	recent	03397			/daily/more_precip/recent/tageswerte_RR_03397_akt.zip
daily	more_precip	recent	03399			/daily/more_precip/recent/tageswerte_RR_03399_akt.zip
daily	more_precip	recent	03402			/daily/more_precip/recent/tageswerte_RR_03402_akt.zip
daily	more_precip	recent	03407			/daily/more_precip/recent/tageswerte_RR_03407_akt.zip
daily	more_precip	recent	03410			/daily/more_precip/recent/tageswerte_RR_03410_akt.zip
daily	more_precip	recent	03412			/daily/more_precip/recent/tageswerte_RR_03412_akt.zip
daily	more_precip	recent	03413			/daily/more_precip/recent/tageswerte_RR_03413_akt.zip
daily	more_precip	recent	03415			/daily/more_precip/recent/tageswerte_RR_03415_akt.zip
daily	more_precip	recent	03416			/daily/more_precip/recent/tageswerte_RR_03416_akt.zip
daily	more_precip	recent	03418			/daily/more_precip/recent/tageswerte_RR_03418_akt.zip
daily	more_precip	recent	03424			/daily/more_precip/recent/tageswerte_RR_03424_akt.zip
daily	more_precip	recent	03426			/daily/more_precip/recent/tageswerte_RR_03426_akt.zip
daily	more_precip	recent	03430			/daily/more_precip/recent/tageswerte_RR_03430_akt.zip
daily	more_precip	recent	03432			/daily/more_precip/recent/tageswerte_RR_03432_akt.zip
daily	more_precip	recent	03435			/daily/more_precip/recent/tageswerte_RR_03435_akt.zip
daily	more_precip	recent	03438			/daily/more_precip/recent/tageswerte_RR_03438_akt.zip
daily	more_precip	recent	03440			/daily/more_precip/recent/tageswerte_RR_03440_akt.zip
daily	more_precip	recent	03442			/daily/more_precip/recent/tageswerte_RR_03442_akt.zip
daily	more_precip	recent	03443			/daily/more_precip/recent/tageswerte_RR_03443_akt.zip
daily	more_precip	recent	03445			/daily/more_precip/recent/tageswerte_RR_03445_akt.zip
daily	more_precip	recent	03448			/daily/more_precip/recent/tageswerte_RR_03448_akt.zip
daily	more_precip	recent	03450			/daily/more_precip/recent/tageswerte_RR_03450_akt.zip
daily	more_precip	recent	03451			/daily/more_precip/recent/tageswerte_RR_03451_akt.zip
daily	more_precip	recent	03464			/daily/more_precip/recent/tageswerte_RR_03464_akt.zip
daily	more_precip	recent	03465			/daily/more_precip/recent/tageswerte_RR_03465_akt.zip
daily	more_precip	recent	03467			/daily/more_precip/recent/tageswerte_RR_03467_akt.zip
daily	more_precip	recent	03469			/daily/more_precip/recent/tageswerte_RR_03469_akt.zip
daily	more_precip	recent	03473			/daily/more_precip/recent/tageswerte_RR_03473_akt.zip
daily	more_precip	recent	03482			/daily/more_precip/recent/tageswerte_RR_03482_akt.zip
daily	more_precip	recent	03485			/daily/more_precip/recent/tageswerte_RR_03485_akt.zip
daily	more_precip	recent	03490			/daily/more_precip/recent/tageswerte_RR_03490_akt.zip
daily	more_precip	recent	03491			/daily/more_precip/recent/tageswerte_RR_03491_akt.zip
daily	more_precip	recent	03496			/daily/more_precip/recent/tageswerte_RR_03496_akt.zip
daily	more_precip	recent	03497			/daily/more_precip/recent/tageswerte_RR_03497_akt.zip
daily	more_precip	recent	03499			/daily/more_precip/recent/tageswerte_RR_03499_akt.zip
daily	more_precip	recent	03500			/daily/more_precip/recent/tageswerte_RR_03500_akt.zip
daily	more_precip	recent	03501			/daily/more_precip/recent/tageswerte_RR_03501_akt.zip
daily	more_precip	recent	03504			/daily/more_precip/recent/tageswerte_RR_03504_akt.zip
daily	more_precip	recent	03509			/daily/more_precip/recent/tageswerte_RR_03509_akt.zip
daily	more_precip	recent	03511			/daily/more_precip/recent/tageswerte_RR_03511_akt.zip
daily	more_precip	recent	03513			/daily/more_precip/recent/tageswerte_RR_03513_akt.zip
daily	more_precip	recent	03515			/daily/more_precip/recent/tageswerte_RR_03515_akt.zip
daily	more_precip	recent	03519			/daily/more_precip/recent/tageswerte_RR_03519_akt.zip
daily	more_precip	recent	03522			/daily/more_precip/recent/tageswerte_RR_03522_akt.zip
daily	more_precip	recent	03527			/daily/more_precip/recent/tageswerte_RR_03527_akt.zip
daily	more_precip	recent	03540			/daily/more_precip/recent/tageswerte_RR_03540_akt.zip
daily	more_precip	recent	03545			/daily/more_precip/recent/tageswerte_RR_03545_akt.zip
daily	more_precip	recent	03547			/daily/more_precip/recent/tageswerte_RR_03547_akt.zip
daily	more_precip	recent	03549			/daily/more_precip/recent/tageswerte_RR_03549_akt.zip
daily	more_precip	recent	03550			/daily/more_precip/recent/tageswerte_RR_03550_akt.zip
daily	more_precip	recent	03551			/daily/more_precip/recent/tageswerte_RR_03551_akt.zip
daily	more_precip	recent	03552			/daily/more_precip/recent/tageswerte_RR_03552_akt.zip
daily	more_precip	recent	03558			/daily/more_precip/recent/tageswerte_RR_03558_akt.zip
daily	more_precip	recent	03561			/daily/more_precip/recent/tageswerte_RR_03561_akt.zip
daily	more_precip	recent	03564			/daily/more_precip/recent/tageswerte_RR_03564_akt.zip
daily	more_precip	recent	03570			/daily/more_precip/recent/tageswerte_RR_03570_akt.zip
daily	more_precip	recent	03571			/daily/more_precip/recent/tageswerte_RR_03571_akt.zip
daily	more_precip	recent	03573			/daily/more_precip/recent/tageswerte_RR_03573_akt.zip
daily	more_precip	recent	03578			/daily/more_precip/recent/tageswerte_RR_03578_akt.zip
daily	more_precip	recent	03579			/daily/more_precip/recent/tageswerte_RR_03579_akt.zip
daily	more_precip	recent	03580			/daily/more_precip/recent/tageswerte_RR_03580_akt.zip
daily	more_precip	recent	03584			/daily/more_precip/recent/tageswerte_RR_03584_akt.zip
daily	more_precip	recent	03589			/daily/more_precip/recent/tageswerte_RR_03589_akt.zip
daily	more_precip	recent	03591			/daily/more_precip/recent/tageswerte_RR_03591_akt.zip
daily	more_precip	recent	03593			/daily/more_precip/recent/tageswerte_RR_03593_akt.zip
daily	more_precip	recent	03600			/daily/more_precip/recent/tageswerte_RR_03600_akt.zip
daily	more_precip	recent	03602			/daily/more_precip/recent/tageswerte_RR_03602_akt.zip
daily	more_precip	recent	03605			/daily/more_precip/recent/tageswerte_RR_03605_akt.zip
daily	more_precip	recent	03607			/daily/more_precip/recent/tageswerte_RR_03607_akt.zip
daily	more_precip	recent	03610			/daily/more_precip/recent/tageswerte_RR_03610_akt.zip
daily	more_precip	recent	03612			/daily/more_precip/recent/tageswerte_RR_03612_akt.zip
daily	more_precip	recent	03617			/daily/more_precip/recent/tageswerte_RR_03617_akt.zip
daily	more_precip	recent	03620			/daily/more_precip/recent/tageswerte_RR_03620_akt.zip
daily	more_precip	recent	03621			/daily/more_precip/recent/tageswerte_RR_03621_akt.zip
daily	more_precip	recent	03625			/daily/more_precip/recent/tageswerte_RR_03625_akt.zip
daily	more_precip	recent	03631			/daily/more_precip/recent/tageswerte_RR_03631_akt.zip
daily	more_precip	recent	03636			/daily/more_precip/recent/tageswerte_RR_03636_akt.zip
daily	more_precip	recent	03640			/daily/more_precip/recent/tageswerte_RR_03640_akt.zip
daily	more_precip	recent	03644			/daily/more_precip/recent/tageswerte_RR_03644_akt.zip
daily	more_precip	recent	03650			/daily/more_precip/recent/tageswerte_RR_03650_akt.zip
daily	more_precip	recent	03656			/daily/more_precip/recent/tageswerte_RR_03656_akt.zip
daily	more_precip	recent	03660			/daily/more_precip/recent/tageswerte_RR_03660_akt.zip
daily	more_precip	recent	03667			/daily/more_precip/recent/tageswerte_RR_03667_akt.zip
daily	more_precip	recent	03668			/daily/more_precip/recent/tageswerte_RR_03668_akt.zip
daily	more_precip	recent	03670			/daily/more_precip/recent/tageswerte_RR_03670_akt.zip
daily	more_precip	recent	03677			/daily/more_precip/recent/tageswerte_RR_03677_akt.zip
daily	more_precip	recent	03679			/daily/more_precip/recent/tageswerte_RR_03679_akt.zip
daily	more_precip	recent	03682			/daily/more_precip/recent/tageswerte_RR_03682_akt.zip
daily	more_precip	recent	03683			/daily/more_precip/recent/tageswerte_RR_03683_akt.zip
daily	more_precip	recent	03685			/daily/more_precip/recent/tageswerte_RR_03685_akt.zip
daily	more_precip	recent	03687			/daily/more_precip/recent/tageswerte_RR_03687_akt.zip
daily	more_precip	recent	03689			/daily/more_precip/recent/tageswerte_RR_03689_akt.zip
daily	more_precip	recent	03692			/daily/more_precip/recent/tageswerte_RR_03692_akt.zip
daily	more_precip	recent	03700			/daily/more_precip/recent/tageswerte_RR_03700_akt.zip
daily	more_precip	recent	03703			/daily/more_precip/recent/tageswerte_RR_03703_akt.zip
daily	more_precip	recent	03704			/daily/more_precip/recent/tageswerte_RR_03704_akt.zip
daily	more_precip	recent	03705			/daily/more_precip/recent/tageswerte_RR_03705_akt.zip
daily	more_precip	recent	03710			/daily/more_precip/recent/tageswerte_RR_03710_akt.zip
daily	more_precip	recent	03711			/daily/more_precip/recent/tageswerte_RR_03711_akt.zip
daily	more_precip	recent	03713			/daily/more_precip/recent/tageswerte_RR_03713_akt.zip
daily	more_precip	recent	03714			/daily/more_precip/recent/tageswerte_RR_03714_akt.zip
daily	more_precip	recent	03722			/daily/more_precip/recent/tageswerte_RR_03722_akt.zip
daily	more_precip	recent	03723			/daily/more_precip/recent/tageswerte_RR_03723_akt.zip
daily	more_precip	recent	03730			/daily/more_precip/recent/tageswerte_RR_03730_akt.zip
daily	more_precip	recent	03731			/daily/more_precip/recent/tageswerte_RR_03731_akt.zip
daily	more_precip	recent	03733			/daily/more_precip/recent/tageswerte_RR_03733_akt.zip
daily	more_precip	recent	03734			/daily/more_precip/recent/tageswerte_RR_03734_akt.zip
daily	more_precip	recent	03737			/daily/more_precip/recent/tageswerte_RR_03737_akt.zip
daily	more_precip	recent	03739			/daily/more_precip/recent/tageswerte_RR_03739_akt.zip
daily	more_precip	recent	03740			/daily/more_precip/recent/tageswerte_RR_03740_akt.zip
daily	more_precip	recent	03741			/daily/more_precip/recent/tageswerte_RR_03741_akt.zip
daily	more_precip	recent	03743			/daily/more_precip/recent/tageswerte_RR_03743_akt.zip
daily	more_precip	recent	03745			/daily/more_precip/recent/tageswerte_RR_03745_akt.zip
daily	more_precip	recent	03746			/daily/more_precip/recent/tageswerte_RR_03746_akt.zip
daily	more_precip	recent	03750			/daily/more_precip/recent/tageswerte_RR_03750_akt.zip
daily	more_precip	recent	03761			/daily/more_precip/recent/tageswerte_RR_03761_akt.zip
daily	more_precip	recent	03764			/daily/more_precip/recent/tageswerte_RR_03764_akt.zip
daily	more_precip	recent	03765			/daily/more_precip/recent/tageswerte_RR_03765_akt.zip
daily	more_precip	recent	03767			/daily/more_precip/recent/tageswerte_RR_03767_akt.zip
daily	more_precip	recent	03770			/daily/more_precip/recent/tageswerte_RR_03770_akt.zip
daily	more_precip	recent	03780			/daily/more_precip/recent/tageswerte_RR_03780_akt.zip
daily	more_precip	recent	03784			/daily/more_precip/recent/tageswerte_RR_03784_akt.zip
daily	more_precip	recent	03792			/daily/more_precip/recent/tageswerte_RR_03792_akt.zip
daily	more_precip	recent	03795			/daily/more_precip/recent/tageswerte_RR_03795_akt.zip
daily	more_precip	recent	03798			/daily/more_precip/recent/tageswerte_RR_03798_akt.zip
daily	more_precip	recent	03799			/daily/more_precip/recent/tageswerte_RR_03799_akt.zip
daily	more_precip	recent	03802			/daily/more_precip/recent/tageswerte_RR_03802_akt.zip
daily	more_precip	recent	03804			/daily/more_precip/recent/tageswerte_RR_03804_akt.zip
daily	more_precip	recent	03810			/daily/more_precip/recent/tageswerte_RR_03810_akt.zip
daily	more_precip	recent	03811			/daily/more_precip/recent/tageswerte_RR_03811_akt.zip
daily	more_precip	recent	03813			/daily/more_precip/recent/tageswerte_RR_03813_akt.zip
daily	more_precip	recent	03816			/daily/more_precip/recent/tageswerte_RR_03816_akt.zip
daily	more_precip	recent	03817			/daily/more_precip/recent/tageswerte_RR_03817_akt.zip
